ID_FORMATION,DOMAINE_CATGEGORIE,SOUS_DOMAINE_CATEGORIE,FORMATION_COURS,KEYWORDS
485,Direction de l'entreprise,Ressources humaines,Présider et animer le CSE - Organisations de plus de 50 salariés ,Présidence CSE animation CSE droit social relations sociales négociations collectives gestion du personnel communication interne  réunions CSE  législation sociale  instances représentatives du personnel  CHSCT  CE  Comité Social et Economique  Dialogues sociaux
486,Direction de l'entreprise,Ressources humaines,"IRP, Comité Social et Économique  CSE) et délégués syndicaux ",Négociation collective droit social relations sociales dialogue social gestion du personnel management  employés  syndicats  CSE  DP CHSCT  Comité d'entreprise  institutions représentatives du personnel  droit du travail
487,Direction de l'entreprise,Ressources humaines,"Rupture Conventionnelle Collective, Plan de Départ Volontaire et PSE ",Négociation licenciement  accompagnement  droit du travail  séparation  gestion sociale  optimisation des coûts  Rupture conventionnelle Plan de départ volontaire PSE  Outplacement  Conseil RH  Logiciels RH  Plateformes de recrutement
488,Direction de l'entreprise,Commercial Marketing,Dirigez vos Ventes : Maîtrise du Marketing Commercial,Marketing digital stratégie commerciale prospection  vente  clients  fidélisation  performance  outils CRM  analyse marché  plan marketing  Salesforce Hubspot  Pipedrive  Zoho CRM
489,Direction de l'entreprise,Commercial Marketing,Architecturer votre succès commercial : stratégie et déploiement,Stratégie commerciale marketing digital développement commercial  plan marketing gestion commerciale  vente B2B  étude de marché  CRM  Salesforce HubSpot  Google Analytics  SEMrush  Mailchimp  Adobe Analytics
490,Direction de l'entreprise,Commercial Marketing,Définir et déployer sa stratégie marketing ,Stratégie marketing plan marketing  marketing digital  étude de marché  analyse concurrentielle  cible marketing  segmentation clients  Google Analytics  HubSpot  SEMrush  Mailchimp  Salesforce  Hootsuite  Adobe Analytics
491,Direction de l'entreprise,Commercial Marketing,Dirigez avec brio : stratégies marketing et communication performantes,Stratégie marketing communication digitale  marketing digital  plan marketing  étude de marché  fidélisation client  analyse de données  Salesforce HubSpot  Mailchimp Google Ads  SEMrush  Hootsuite  LinkedIn
492,Direction de l'entreprise,Commercial Marketing,Orchestration Commerciale et Marketing : Maîtrise du Smarketing,Smarketing  Stratégie commerciale Marketing automation  Inbound marketing  Lead nurturing  Gestion de la relation client  CRM)  Performance marketing  Salesforce HubSpot Marketo  Zoho CRM Pipedrive  Microsoft Dynamics 365  Adobe Marketo Engage
493,Direction de l'entreprise,Efficacité personnelle - Communication,Les 7 habitudes des gens très efficaces® ,Leadership  Gestion du temps  Productivité  Motivation  Communication efficace  Délégation  Objectifs SMART  Stephen Covey  7 habitudes  Gestion de projet  Ressources humaines  Team building  Microsoft Outlook  Asana
494,Direction de l'entreprise,Efficacité personnelle - Communication,Asseoir son autorité et faire face aux situations tendues ,Leadership management assertivité négociation  gestion du stress communication interpersonnelle prise de décision  outils de management  techniques de communication coaching développement personnel  formation managériale  techniques de leadership  situations conflictuelles.
495,Direction de l'entreprise,Efficacité personnelle - Communication,Développer son impact personnel ,Leadership management productivité communication efficace influence assertivité networking  techniques de communication  gestion du temps  développement personnel coaching  outils collaboratifs  Slack Microsoft Outlook  Zoom
496,Direction de l'entreprise,Efficacité personnelle - Communication,Convaincre et s’imposer en négociation ,Négociation commerciale leadership influence persuasion communication interpersonnelle gestion du temps prise de parole  techniques de vente coaching management  techniques de négociation relations professionnelles  assertivité  confiance en soi.
497,Direction de l'entreprise,Efficacité personnelle - Communication,Maîtriser la Communication :  Influence et Diplomatie face à un Public Récalcitrant,Communication persuasive leadership négociation influence diplomatie gestion de conflits  public cible  techniques de communication  assertivité relationnel  langage corporel  écoute active  Microsoft Teams Slack Zoom
498,Direction de l'entreprise,Efficacité personnelle - Communication,Maîtrisez l'art de l'entretien :  Communication et impact pour dirigeants,Leadership management négociation influence assertivité coaching feedback  techniques de communication relations interpersonnelles prise de parole en public gestion du temps organisation  efficacité professionnelle  confiance en soi  LinkedIn  Salesforce  Slack Microsoft Teams  Zoom  Google Meet  Trello
499,Direction de l'entreprise,Efficacité personnelle - Communication,Maîtrisez l'Art de la Présentation : Votre Elevator Pitch en 3 Heures,Elevator pitch communication efficace présentation concise storytelling persuasion leadership négociation  techniques de présentation  public speaking  mind mapping  rédaction professionnelle  LinkedIn Slideshare  Prezi Canva
500,Direction de l'entreprise,Efficacité personnelle - Communication,Leadership Communication : Excellence et impact managérial,Management leadership communication efficace impact managérial efficacité personnelle développement personnel coaching  techniques de communication  gestion du temps prise de décision  influence négociation  techniques de présentation  bilan compétences.  MindManager Trello Asana Slack Microsoft Teams Zoom  Google Workspace.
501,Direction de l'entreprise,Efficacité personnelle - Communication,Le Charisme Professionnel : Rayonnement et Impact en Direction d'Entreprise,Leadership management influence  communication efficace  développement personnel  prise de parole  assertivité  techniques de communication  gestion du temps  intelligence émotionnelle  coaching  mentoring  négociation  Microsoft Teams Slack Zoom
502,Direction de l'entreprise,Leadership,Leader of the Future ,Gestion Management Stratégie  Motivation  Communication  Développement  Succession  Harvard Business Review  McKinsey  Bain  et Company  Kotter  Simon Sinek  Jack Welch  John Maxwell
503,Direction de l'entreprise,Leadership,Diriger avec Charisme : L'Ascension Féminine au Leadership,Leadership féminin  management  charisme  influence  motivation  succès  développement personnel  coaching  mentoring  féminisme  égalité professionnelle  formation leadership  gestion d'équipe  communication.
504,Direction de l'entreprise,Leadership,Les clés du leadership personnel et de l'excellence collective ,Leadership personnel excellence collective management d'équipe motivation communication coaching développement personnel  gestion de projet  techniques de leadership  intelligence émotionnelle  compétences managériales  bilan de compétences  formation leadership  coaching d'équipe.
803,Efficacité professionnelle,Capacités relationnelles et collaboration,Maîtrisez l'art de la persuasion : excellence relationnelle et efficacité collaborative,Persuasion communication collaboration efficacité relationnel leadership négociation  techniques de vente  intelligence émotionnelle  gestion du temps  travail d'équipe  résolution de conflits  Microsoft Teams Slack Zoom
804,Efficacité professionnelle,Capacités relationnelles et collaboration,S’adapter et coopérer efficacement ,Communication efficace travail d'équipe gestion du temps résolution de conflits leadership  négociation  assertivité  Microsoft Teams Slack Zoom Google Workspace  Asana Trello  Moodle
805,Efficacité professionnelle,Capacités relationnelles et collaboration,Maîtriser les outils de facilitation et d'intelligence collective ,Communication interpersonnelle travail d'équipe leadership résolution de conflits  gestion du temps prise de décision  productivité  outils collaboratifs  plateformes de communication  techniques de facilitation  intelligence collective brainstorming mind mapping  Microsoft Teams Slack Zoom Google Workspace
806,Efficacité professionnelle,Capacités relationnelles et collaboration,3h chrono pour décoder la communication non verbale ,Communication non verbale langage corporel écoute active empathie assertivité  gestion des conflits intelligence émotionnelle  Teams Zoom Skype Slack  Microsoft Outlook  Yammer  Google Meet
807,Efficacité professionnelle,Capacités relationnelles et collaboration,Maîtrisez l'Art de la Collaboration : Décryptage de la Communication Non Verbale,Communication non verbale langage corporel écoute active empathie collaboration d'équipe  gestion des conflits  intelligence émotionnelle  Microsoft Teams Slack Zoom Google Meet  Asana Trello  Basecamp
808,Efficacité professionnelle,Réunion - Intelligence collective,Menez une réunion stratégique efficace ,Réunion efficace prise de parole collaboration brainstorming communication leadership gestion du temps  outils collaboratifs  méthodologies agiles techniques de facilitation  Microsoft Teams Google Meet Zoom Slack  Trello  Miro
809,Efficacité professionnelle,Réunion - Intelligence collective,Animer une réunion productive ,Productivité Collaboration Communication Leadership Gestion du temps Prise de parole  Décision  Microsoft Teams Google Meet Zoom Slack Trello Mural  Asana
810,Efficacité professionnelle,Réunion - Intelligence collective,3h chrono pour se préparer à animer des réunions à distance ,Réunion efficace animation réunion intelligence collective travail collaboratif communication digitale préparation réunion gestion du temps Zoom Microsoft Teams Google Meet Skype Entreprise WebExGoToMeeting Slack
811,Efficacité professionnelle,Réunion - Intelligence collective,Réussir ses réunions à distance ,Réunion efficace  productivité collaboration communication  gestion du temps  prise de parole  intelligence collective  Microsoft Teams Zoom Google Meet Skype Entreprise Slack  GoToMeeting Webex
812,Efficacité professionnelle,Réunion - Intelligence collective,Clarifier ses idées avec la carte mentale , Carte mentale Brainstorming Mind mapping  Efficacité  Productivité Collaboration  Communication  Outils collaboratifs  Techniques de réunion  Gestion du temps  Trello  Miro  MindManager  XMind)
813,Efficacité professionnelle,Réunion - Intelligence collective,Menez des négociations professionnelles avec aisance ,Négociation communication leadership collaboration persuasion efficacité stratégie  techniques de négociation préparation réunion  gestion de conflit prise de décision intelligence collective brainstorming  MindManager  GoToMeeting Zoom Microsoft Teams Slack
