ID_FORMATION,TITRE_FORMATION,KEYWORDS,ID_SOUS_DOMAINE
1902,Maîtrisez l'Art de la Relation Client : Devenir une Assistante Commerciale et ADV hors pair,"Assistante commerciale, ADV, relation client, négociation, fidélisation, communication, service client,  CRM, Salesforce, Zendesk, Hubspot, Microsoft Dynamics 365,  Intercom, Freshdesk",117
1907,Excellence Relationnelle :  Synergie interne pour un service client optimal,"Service client, fidélisation, satisfaction client, expérience client, communication client,  gestion des réclamations,  synergie d'équipe,  Zendesk, Salesforce,  HubSpot,  Intercom,  Freshdesk,  Microsoft Dynamics 365,  Genesys",118
1910,Améliorer la qualité de service sur le parcours client ,"Expérience client, satisfaction client, fidélisation client,  service client, parcours client, relation client omnicanal,  analyse sentiment client,  CRM,  Zendesk, Salesforce,  HubSpot,  Intercom,  SurveyMonkey, Qualtrics",196
1914,3h chrono pour répondre à des avis clients sur Internet ,"Gestion des avis, satisfaction client, service client, support client, e-réputation, communication client,  réactivité client,  Zendesk,  HubSpot,  Intercom,  Freshdesk,  Qualtrics,  SurveyMonkey,  Mention",170
1917,Faire face à l'agressivité et aux incivilités clients ,"Gestion des conflits,  communication assertive,  désescalade,  négociation,  empathie,  écoute active,  techniques de communication,  gestion du stress,  techniques de vente,  service client,  relations interpersonnelles,  Zendesk, Salesforce,  HubSpot,  Intercom",119
1509,Dirigez votre E-commerce : Maîtrise du Marketing Digital,"E-commerce, marketing digital, stratégie digitale,  SEO, SEA,  analyse web,  vente en ligne,  Google Analytics,  Facebook Ads,  Instagram Ads,  Google My Business,  Shopify,  Prestashop, WooCommerce",23
1513,Lancez votre Boutique en Ligne : Maîtrise du Webmarketing en 3 Heures,"E-commerce,  vente en ligne,  boutique en ligne,  marketing digital,  SEO,  référencement,  publicité online,  Google Ads,  Facebook Ads,  Shopify,  WooCommerce,  PrestaShop,  Magento,  Instagram Shopping",23
1517,"Analysez, Optimisez, Réussissez :  Maîtrisez Google Analytics pour un Webmarketing performant"," Google Ads, SEO, Conversion,  Analyse de données,  Web analytics,  Marketing digital,  Publicité en ligne,  Google Tag Manager,  Data Studio,  SEMrush,  Ahrefs,  Matomo,  Adobe Analytics,  Clicky)",23
1521,Stratégie Digitale : Maîtrise du Webmarketing et Leadership Projet,"Stratégie digitale, web analytique, SEO, SEA, réseaux sociaux, inbound marketing, marketing automation,  Google Analytics,  Facebook Ads,  Twitter Ads, LinkedIn Ads, Google My Business,  SEMrush, HubSpot",23
1524,Conception d'Expériences Web Optimales : Maîtrise du Marketing Digital et de l'Ergonomie,"UX, ergonomie web, expérience utilisateur, design web, marketing digital, SEO, conversion,  Google Analytics,  A/B testing, Hotjar, Crazy Egg, Optimizely, SEMrush, Google Tag Manager",23
1528,Formation pratique à l'audit interne ,"Audit interne, contrôle interne, conformité, risques, gouvernance, normes ISO, procédures,  analyse financière,  investigation,  COSO,  IIAE,  IFRS,  SOX,  ACL",61
1530,Formation complète à l'audit interne ,"Contrôle interne, conformité, risques, gouvernance,  audit financier,  audit opérationnel,  analyse des données,  méthodologies d'audit,  outils d'audit,  COSO,  ISO 19011,  IIA,  SAP GRC,  ACL",61
1532,Le Risk Management : de l'identification des risques à leur traitement ,"Risque, Contrôle, Audit interne, Conformité, Gouvernance, Gestion,  Sécurité,  ISO 31000, COSO, COBIT,  Internal Controls,  ERM,  GRC,  Compliance",61
1537,Réaliser un diagnostic organisationnel ,"Diagnostic organisationnel,  audit interne,  amélioration performance,  analyse processus,  management,  optimisation,  conseil organisationnel,  Balanced Scorecard,  Lean Management,  Six Sigma,  ISO 9001,  BPMN,  outils diag,  méthodes d'audit",197
1540,Manager par les processus ,"Gestion, Amélioration, Performance, Processus,  Méthodologie,  Cartographie,  Optimisation,  Lean, Six Sigma, BPMN,  ISO 9001,  ITIL,  COBIT,  Agile",197
1543,Lean Manufacturing ," Lean Management, Amélioration continue, Kaizen, 5S, MUDA, SMED, VSM,  Six Sigma,  Processus,  Efficacité,  Productivité,  Optimisation,  Gestion de projet,  Industrie 4.0)",24
1547,Maîtrisez la Gestion de la Paie et des RH : Devenez un(e) Expert(e) en Administration du Personnel,"Gestion RH, administration du personnel, logiciel paie, bulletin de salaire, déclarations sociales, droit du travail,  réglementation sociale,  logiciel de gestion RH,  Sage, Cegid, ADP, Talentsoft,  Workday,  PeopleSoft",120
1550,Maîtrisez la paie : des fondamentaux à la pratique experte,"Salaires,  brut, net, charges sociales,  réglementation,  bulletin de paie,  contrôle,  logiciel paie,  Sage,  Cegid,  ADP,  Silae,  PayFit,  Nomina,  Excel",217
1552,Gérer les absences médicales en paie ,"Gestion absences, bulletins paie, déclarations sociales, législation sociale, droit du travail, logiciel paie,  processus paie,  Sage, ADP, Cegid,  PayFit,  Sylob,  Bureaulytique",217
1555,Maîtrisez la paie : expertise et excellence - Journée Nationale de la Paie - 25e édition,"Salaires,  réglementation,  déclarations sociales,  calcul paie,  logiciel paie,  audit social,  gestion RH,  Sage,  Cegid,  ADP,  Quadratus,  Silae,  Nominae,  PayFit",217
1558,Paie et charges sociales - Niveau 3 ,"Paie, charges sociales, administration du personnel, législation sociale, déclarations sociales, bulletins de paie, logiciel de paie,  Sage, ADP, Cegid, Silae, Quadratus,  PayFit, Talentsoft",151
1562,3h chrono pour préparer un contrôle URSSAF ,"Paie, administration du personnel, déclarations sociales, contrôle URSSAF,  audit social,  conformité,  optimisation,  logiciel paie,  Sage, Cegid, ADP, Silae,  Quadra,  Bpi.",151
1565,Devenez un expert en administration du personnel : maîtrisez les fondamentaux de la gestion RH,"Gestion RH,  Ressources Humaines,  droit du travail,  contrat de travail,  bulletin de paie,  recrutement,  formation RH,  logiciel paie,  SIRH,  Cegid,  Sage,  ADP,  Workday,  TalentSoft",121
1568,Réforme des retraites : actualité des régimes du secteur privé ,"Gestion du personnel, Droit social,  Réglementation retraite,  Calcul de salaire,  Bulletin de paie,  Logiciel paie,  Déclarations sociales,  Sage, ADP, Cegid,  Silum,  HR Access,  PeopleSoft,  Workday",121
1571,"La paie des apprentis, contrats pro et stagiaires ","Paie apprentis, contrats pro, législation sociale, bulletins de paie, déclarations sociales, gestion du personnel, logiciel paie,  Sage Paie, ADP, Cegid, Silae, Talentsoft,  PayFit,  Nomis.",87
1573,Indemnités de rupture : comment les passer en paye en tenant compte des apports du BOSS ,"Paie, Administration du personnel, Indemnités, Rupture conventionnelle, Droit du travail, Gestion de la paie, BOSS,  Logiciel de paie,  Sage, ADP, Cegid, Talentsoft,  PayFit,  Nom de logiciel de paie",87
1576,Maîtrisez la Paie :  Expertise et Perfectionnement - Journée Nationale (26e édition),"salaire,  brut, net, charges,  URSSAF,  cotisations,  déclarations,  logiciel paie,  réglementation,  droit du travail,  comptabilité,  audit social,  Sage,  Cegid",217
1578, 3h chrono pour décrypter sa fiche de paie ,"salaire, impôts, retraite, cotisations, fiche de paie,  déclaration, simulation,  Excel,  logiciel paie,  logiciel de gestion,  Portail de la retraite,  URSSAF,  Pôle Emploi,  net-emploi",88
1584,Excellence Opérationnelle : Leadership et Management de la Production,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S, Gestion de Production, Supply Chain, Management visuel,  Performance industrielle, Leadership, Management, Excellence opérationnelle,  Six Sigma,  SMED, TPM.",152
1587,Excellence Opérationnelle : Leadership et Communication en Production Lean,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S,  Management visuel,  Flux tendus,  Performance industrielle,  Leadership, Communication, Gestion de projet,  Optimisation des processus,  Industrie 4.0,  Système de production,  Six Sigma",152
1593,Excellence Opérationnelle : Maîtrise du Lean et Droit Social pour Managers de Production,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S, SMED, TPM, Value Stream Mapping, Management, Droit du travail, Gestion de production, Optimisation des processus,  Performance industrielle,  indicateurs KPI,  gestion des équipes.",152
1596,Excellence Opérationnelle : Maîtrise de la Production Lean et MRP2,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S, SMED, VSM,  MRP,  Optimisation,  Efficacité,  Productivité,  Gestion de Production,  Supply Chain,  Logistique,  Industrie 4.0",171
1600,Les 5S : améliorer l'efficacité de l'environnement de travail ," 5S, Lean Manufacturing, Kaizen, SMED, Muda,  amélioration continue, efficacité opérationnelle, outils Lean, méthodologie 5S, gestion visuelle, workplace organisation,  Six Sigma,  TPM,  Kanban)",198
1603,Ingénierie process et méthodes ,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S, Six Sigma, SMED, Value Stream Mapping,  Processus, Ingénierie, Optimisation, Productivité, Industrie, Manufacturing,  Gestion de Projet",25
1606,"Le cahier des charges pour la maintenance, les travaux neufs et les travaux sur site ","Maintenance préventive,  gestion de projet,  amélioration continue,  industrialisation,  ingénierie process,  cahier des charges,  travaux neufs,  Six Sigma,  5S,  SMED,  TPM,  Kanban,  Lean Manufacturing,  Value Stream Mapping",25
1609,Gérer un projet d'ingénierie industrielle ," Lean manufacturing, Amélioration continue, Kaizen, 5S, Six Sigma, Gestion de projet, Ingénierie industrielle,  Processus, Méthodes, Optimisation,  Industrialisation,  Gestion de production,  Valeur ajoutée,  SMED,  TPM,  Kanban,  Value Stream Mapping)",25
1611,Optimisation de la Production Industrielle : Maîtrise des Coûts et Ingénierie de Processus,"Lean Manufacturing, Amélioration Continue, Kaizen, Six Sigma, 5S, SMED, Value Stream Mapping,  Processus, Ingénierie, Optimisation, Coûts, Industrie, Production, Manufacturing",25
1612,Ingénieur d'affaire et chargé d'affaire ,"Lean Manufacturing, Kaizen, Six Sigma, 5S, SMED, Value Stream Mapping, Process Optimisation, Ingénierie des processus, Gestion de projet, Amélioration continue,  Industrie 4.0,  Gestion d'affaires,  Chargé d'affaires,  Méthodes agiles",25
1615,Excellence Opérationnelle Lean : Ingénierie de Processus et Leadership Projet,"Excellence Opérationnelle, Amélioration Continue, Gestion de Projet, Kaizen, Six Sigma,  Méthodes Lean, Ingénierie des Procédés,  SMED, 5S, Value Stream Mapping,  Kanban,  TPM,  Scrum,  Workflow",25
1617,Optimisation de la Performance des Infrastructures : Maîtrise des Contrats et de la Sous-traitance Lean,"Gestion de contrats, sous-traitance, optimisation, performance, maintenance préventive, indicateurs KPI, amélioration continue,  Six Sigma, 5S,  Kanban,  SMED,  TPM,  BIM,  GMAO",122
1620,Excellence Opérationnelle : Maîtrise des Interventions et Projets sur Sites Industriels et Bâtiments,"Maintenance préventive, gestion de projet, amélioration continue,  KPI,  fiabilité,  sécurité,  industrie 4.0, Lean Manufacturing, 5S,  GMAO,  RCM,  BIM,  TPM,  SMED",122
1624,Optimisation de la Supply Chain : Maîtrise de la Communication et des Flux Lean,"Lean Manufacturing, Supply Chain Management, Flux tendus, Kaizen, 5S, Kanban, Six Sigma, Communication professionnelle, Gestion de projet, Optimisation des processus, Amélioration continue, Gestion des stocks,  Performance industrielle,  Dialogue interservices",89
1625,Optimisation Logistique : Communication Efficace pour les Non-Spécialistes,"Communication, Optimisation, Logistique, Lean Manufacturing,  Kaizen,  5S,  Flux tendu,  Interlocuteurs,  Gestion de projet,  Collaboration,  Efficacité,  Méthodologie,  Non-spécialistes,  Supply Chain",89
1627,Optimisation Industrielle : Maîtrise du Dialogue et des Outils Lean pour une Gestion Performante,"Lean manufacturing, optimisation industrielle, gestion de production, amélioration continue, communication industrielle, résolution de problèmes, outils Lean,  5S, Kanban,  Value Stream Mapping,  SMED, Poka-Yoke, Andon, Kaizen",89
1631,Optimiser la Production Lean : Ergonomie collaborative pour tous,"Ergonomie, Collaboration, Optimisation, Production, Lean Manufacturing, Amélioration Continue, Communication,  5S, Kaizen,  SMED,  Value Stream Mapping,  Andon, Kanban,  Six Sigma",89
1635,Optimisation de la Production : RSE et Collaboration pour une Stratégie Performante,"Lean manufacturing, optimisation de processus, RSE, collaboration, communication, performance, stratégie, outils collaboratifs, méthodologies agiles, management visuel, kanban, 5S,  amélioration continue,  Six Sigma.",89
1637,Optimiser la Production :  Maîtrise Énergétique et Numérique selon l'ISO 50001," Lean Manufacturing,  Industrie 4.0,  Management énergétique,  ISO 50001,  Efficacité énergétique,  Digitalisation industrielle,  Optimisation des processus,  Smart Factory,  Gestion de l'énergie,  Audit énergétique,  Méthodes Lean,  Transformation digitale,  Système de Management Environnemental,  Six Sigma)",172
